7621,"Limited Electron Blaster I",562
7623,"Regulated Electron Phase Cannon I",562
7625,"Anode Electron Particle Cannon I",562
7663,"Modal Ion Particle Accelerator I",562
7665,"Limited Ion Blaster I",562
7667,"Regulated Ion Phase Cannon I",562
7669,"Anode Ion Particle Cannon I",562
7703,"Modal Neutron Particle Accelerator I",562
7705,"Limited Neutron Blaster I",562
7707,"Regulated Neutron Phase Cannon I",562
7709,"Anode Neutron Particle Cannon I",562
7743,"Modal Mega Electron Particle Accelerator I",563
7745,"Limited Electron Blaster Cannon I",563
7747,"Regulated Mega Electron Phase Cannon I",563
7749,"Anode Mega Electron Particle Cannon I",563
7783,"Modal Mega Neutron Particle Accelerator I",563
7785,"Limited Mega Neutron Blaster I",563
7787,"Regulated Mega Neutron Phase Cannon I",563
7789,"Anode Mega Neutron Particle Cannon I",563
7827,"Modal Mega Ion Particle Accelerator I",563
7829,"Limited Mega Ion Blaster I",563
7831,"Regulated Mega Ion Phase Cannon I",563
7833,"Anode Mega Ion Particle Cannon I",563
7867,"Supplemental Ladar ECCM Scanning Array I",726
7869,"Supplemental Gravimetric ECCM Scanning Array I",725
7870,"Supplemental Omni ECCM Scanning Array I",728
7887,"Supplemental Radar ECCM Scanning Array I",729
7889,"Supplemental Magnetometric ECCM Scanning Array I",727
7892,"Prototype ECCM Radar Sensor Cluster",729
7893,"Prototype ECCM Ladar Sensor Cluster",726
7895,"Prototype ECCM Gravimetric Sensor Cluster",725
7896,"Prototype ECCM Omni Sensor Cluster",728
7914,"Prototype ECCM Magnetometric Sensor Cluster",727
7917,"Alumel Radar ECCM Sensor Array I",729
7918,"Alumel Ladar ECCM Sensor Array I",726
7922,"Alumel Gravimetric ECCM Sensor Array I",725
7926,"Alumel Omni ECCM Sensor Array I",728
7937,"Alumel Magnetometric ECCM Sensor Array I",727
7948,"Gravimetric Positional ECCM Sensor System I",725
7964,"Radar Positional ECCM Sensor System I",729
7965,"Omni Positional ECCM Sensor System I",728
7966,"Ladar Positional ECCM Sensor System I",726
7970,"Magnetometric Positional ECCM Sensor System I",727
7993,"Experimental TE-2100 Light Missile Launcher",640
7997,"XR-3200 Heavy Missile Bay",642
8001,"Experimental ZW-4100 Torpedo Launcher",644
8007,"Experimental SV-2000 Rapid Light Missile Launcher",641
8023,"Upgraded 'Malkuth' Rapid Light Missile Launcher",641
8025,"Limited 'Limos' Rapid Light Missile Launcher",641
8027,"Prototype 'Arbalest' Rapid Light Missile Launcher",641
8089,"Upgraded 'Malkuth' Light Missile Launcher",640
8091,"Limited 'Limos' Light Missile Launcher",640
8093,"Prototype 'Arbalest' Light Missile Launcher",640
8101,"'Malkuth' Heavy Missile Launcher I",642
8103,"Advanced 'Limos' Heavy Missile Bay I",642
8105,"'Arbalest' Heavy Missile Launcher",642
8113,"Upgraded 'Malkuth' Torpedo Launcher",644
8115,"Limited 'Limos' Torpedo Launcher",644
8117,"Prototype 'Arbalest' Torpedo Launcher",644
8131,"Local Power Plant Manager: Capacitor Flux I",666
8133,"Beta Reactor Control: Capacitor Flux I",666
8135,"Type-D Power Core Modification: Capacitor Flux",666
8137,"Mark I Generator Refitting: Capacitor Flux",666
8163,"Partial Power Plant Manager: Capacitor Flux",666
8165,"Alpha Reactor Control: Capacitor Flux",666
8167,"Type-E Power Core Modification: Capacitor Flux",666
8169,"Marked Generator Refitting: Capacitor Flux",666
8171,"Local Power Plant Manager: Capacity Power Relay I",667
8173,"Beta Reactor Control: Capacitor Power Relay I",667
8175,"Type-D Power Core Modification: Capacitor Power Relay",667
8177,"Mark I Generator Refitting: Capacitor Power Relay",667
8203,"Partial Power Plant Manager: Capacity Power Relay",667
8205,"Alpha Reactor Control: Capacitor Power Relay",667
8207,"Type-E Power Core Modification: Capacitor Power Relay",667
8209,"Marked Generator Refitting: Capacitor Power Relay",667
8211,"Partial Power Plant Manager: Diagnostic System",658
8213,"Alpha Reactor Control: Diagnostic System",658
8215,"Type-E Power Core Modification: Diagnostic System",658
8217,"Marked Generator Refitting: Diagnostic System",658
8219,"Local Power Plant Manager: Diagnostic System I",658
8221,"Beta Reactor Control: Diagnostic System I",658
8223,"Type-D Power Core Modification: Diagnostic System",658
8225,"Mark I Generator Refitting: Diagnostic System",658
8251,"Partial Power Plant Manager: Reaction Control",659
8253,"Alpha Reactor Control: Reaction Control",659
8255,"Type-E Power Core Modification: Reaction Control",659
8257,"Marked Generator Refitting: Reaction Control",659
8259,"Local Power Plant Manager: Reaction Control I",659
8261,"Beta Reactor Control: Reaction Control I",659
8263,"Type-D Power Core Modification: Reaction Control",659
8265,"Mark I Generator Refitting: Reaction Control",659
8291,"Local Power Plant Manager: Reaction Shield Flux I",687
8293,"Beta Reactor Control: Shield Flux I",687
8295,"Type-D Power Core Modification: Shield Flux",687
8297,"Mark I Generator Refitting: Shield Flux",687
8323,"Partial Power Plant Manager: Shield Flux",687
8325,"Alpha Reactor Shield Flux",687
8327,"Type-E Power Core Modification: Shield Flux",687
8329,"Marked Generator Refitting: Shield Flux",687
8331,"Local Power Plant Manager: Reaction Shield Power Relay I",688
8333,"Beta Reactor Control: Shield Power Relay I",688
8335,"Type-D Power Core Modification: Shield Power Relay",688
8337,"Mark I Generator Refitting: Shield Power Relay",688
8339,"Partial Power Plant Manager: Shield Power Relay",688
8341,"Alpha Reactor Shield Power Relay",688
8343,"Type-E Power Core Modification: Shield Power Relay",688
8345,"Marked Generator Refitting: Shield Power Relay",688
8387,"Micro Subordinate Screen Stabilizer I",607
8397,"Medium Subordinate Screen Stabilizer I",606
8401,"Small Subordinate Screen Stabilizer I",605
8409,"Large Subordinate Screen Stabilizer I",608
8419,"Large Azeotropic Ward Salubrity I",608
8427,"Small Azeotropic Ward Salubrity I",605
8433,"Medium Azeotropic Ward Salubrity I",606
8437,"Micro Azeotropic Ward Salubrity I",607
8465,"Micro Supplemental Barrier Emitter I",607
8477,"Medium Supplemental Barrier Emitter I",606
8481,"Small Supplemental Barrier Emitter I",605
8489,"Large Supplemental Barrier Emitter I",608
8505,"Micro F-S9 Regolith Shield Induction",607
8517,"Medium F-S9 Regolith Shield Induction",606
8521,"Small F-S9 Regolith Shield Induction",605
8529,"Large F-S9 Regolith Shield Induction",608
8531,"Small Murky Shield Screen Transmitter I",603
8533,"Small 'Atonement' Ward Projector",603
8535,"Small Asymmetric Barrier Transpositioner I",603
8537,"Small S95a Partial Shield Transporter",603
8579,"Medium Murky Shield Screen Transmitter I",602
8581,"Medium 'Atonement' Ward Projector",602
8583,"Medium Asymmetric Barrier Transpositioner I",602
8585,"Medium S95a Partial Shield Transporter",602
8627,"Micro Murky Shield Screen Transmitter I",604
8629,"Micro 'Atonement' Ward Projector",604
8631,"Micro Asymmetric Barrier Transpositioner I",604
8633,"Micro S95a Partial Shield Transporter",604
8635,"Large Murky Shield Screen Transmitter I",601
8637,"Large 'Atonement' Ward Projector",601
8639,"Large Asymmetric Barrier Transpositioner I",601
8641,"Large S95a Partial Shield Transporter",601
8743,"Nanomechanical CPU Enhancer",676
8744,"Nanoelectrical Co-Processor",676
8745,"Photonic CPU Enhancer",676
8746,"Quantum Co-Processor",676
8747,"Nanomechanical CPU Enhancer I",676
8748,"Nanoelectrical Co-Processor I",676
8749,"Photonic CPU Enhancer I",676
8750,"Quantum Co-Processor I",676
8759,"125mm Light 'Scout' Autocannon I",574
8785,"125mm Light Carbine Repeating Cannon I",574
8787,"125mm Light Gallium Machine Gun",574
8789,"125mm Light Prototype Automatic Cannon",574
8815,"150mm Light 'Scout' Autocannon I",574
8817,"150mm Light Carbine Repeating Cannon I",574
8819,"150mm Light Gallium Machine Gun",574
8821,"150mm Light Prototype Automatic Cannon",574
8863,"200mm Light 'Scout' Autocannon I",574
8865,"200mm Light Carbine Repeating Cannon I",574
8867,"200mm Light Gallium Machine Gun",574
8869,"200mm Light Prototype Automatic Cannon",574
8903,"250mm Light 'Scout' Artillery I",577
8905,"250mm Light Carbine Howitzer I",577
8907,"250mm Light Gallium Cannon",577
8909,"250mm Light Prototype Siege Cannon",577
9071,"Dual 180mm 'Scout' Autocannon I",575
9073,"Dual 180mm Carbine Repeating Cannon I",575
9091,"Dual 180mm Gallium Machine Gun",575
9093,"Dual 180mm Prototype Automatic Cannon",575
9127,"220mm Medium 'Scout' Autocannon I",575
9129,"220mm Medium Carbine Repeating Cannon I",575
9131,"220mm Medium Gallium Machine Gun",575
9133,"220mm Medium Prototype Automatic Cannon",575
9135,"425mm Medium 'Scout' Autocannon I",575
9137,"425mm Medium Carbine Repeating Cannon I",575
9139,"425mm Medium Gallium Machine Gun",575
9141,"425mm Medium Prototype Automatic Cannon",575
9207,"650mm Medium 'Scout' Artillery I",578
9209,"650mm Medium Carbine Howitzer I",578
9211,"650mm Medium Gallium Cannon",578
9213,"650mm Medium Prototype Siege Cannon",578
9247,"Dual 425mm 'Scout' Autocannon I",576
9249,"Dual 425mm Carbine Repeating Cannon I",576
9251,"Dual 425mm Gallium Machine Gun",576
9253,"Dual 425mm Prototype Automatic Cannon",576
9287,"Dual 650mm 'Scout' Repeating Artillery I",576
9289,"Dual 650mm Carbine Repeating Howitzer I",576
9291,"Dual 650mm Gallium Repeating Cannon",576
9293,"Dual 650mm Prototype Repeating Siege Cannon",576
9327,"800mm Heavy 'Scout' Repeating Artillery I",576
9329,"800mm Heavy Carbine Repeating Howitzer I",576
9331,"800mm Heavy Gallium Repeating Cannon",576
9333,"800mm Heavy Prototype Repeating Siege Cannon",576
9367,"1200mm Heavy 'Scout' Artillery I",579
9369,"1200mm Heavy Carbine Howitzer I",579
9371,"1200mm Heavy Gallium Cannon",579
9373,"1200mm Heavy Prototype Artillery",579
9377,"1200mm Heavy Prototype Siege Cannon",579
9411,"280mm 'Scout' Artillery I",577
9413,"280mm Carbine Howitzer I",577
9415,"280mm Gallium Cannon",577
9417,"280mm Prototype Siege Cannon",577
9451,"720mm 'Scout' Artillery I",578
9453,"720mm Carbine Howitzer I",578
9455,"720mm Gallium Cannon",578
9457,"720mm Prototype Siege Cannon",578
9491,"1400mm 'Scout' Artillery I",579
9493,"1400mm Carbine Howitzer I",579
9495,"1400mm Gallium Cannon",579
9497,"1400mm Prototype Siege Cannon",579
9518,"Initiated Ion Field ECM I",715
9519,"FZ-3 Subversive Spatial Destabilizer ECM",717
9520,"'Penumbra' White Noise ECM",718
9521,"Initiated Multispectral ECM I",719
9522,"Faint Phase Inversion ECM I",716
9556,"Upgraded Explosive Deflection Amplifier I",1690
9562,"Supplemental EM Ward Amplifier",1691
9566,"Supplemental Thermic Dissipation Amplifier",1688
9568,"Upgraded Thermic Dissipation Amplifier I",1688
9570,"Supplemental Kinetic Deflection Amplifier",1689
9574,"Supplemental Explosive Deflection Amplifier",1690
9580,"Upgraded EM Ward Amplifier I",1691
9582,"Upgraded Kinetic Deflection Amplifier I",1689
9608,"Limited Kinetic Deflection Field I",1693
9622,"Limited 'Anointed' EM Ward Field",1695
9632,"Limited Adaptive Invulnerability Field I",1696
9646,"Limited Explosive Deflection Field I",1694
9660,"Limited Thermic Dissipation Field I",1692
9668,"Large Rudimentary Concussion Bomb I",381
9670,"Small Rudimentary Concussion Bomb I",382
9678,"Large 'Vehemence' Shockwave Charge",381
9680,"Small 'Vehemence' Shockwave Charge",382
9702,"Micro Rudimentary Concussion Bomb I",380
9706,"Micro 'Vehemence' Shockwave Charge",380
9728,"Medium Rudimentary Concussion Bomb I",383
9734,"Medium 'Vehemence' Shockwave Charge",383
9744,"Small 'Notos' Explosive Charge I",382
9750,"Micro 'Notos' Explosive Charge I",380
9762,"Medium 'Notos' Explosive Charge I",383
9772,"Large 'Notos' Explosive Charge I",381
9784,"Small YF-12a Smartbomb",382
9790,"Micro YF-12a Smartbomb",380
9800,"Medium YF-12a Smartbomb",383
9808,"Large YF-12a Smartbomb",381
9826,"Carbon",20
9828,"Silicon",1334
9830,"Rocket Fuel",1335
9832,"Coolant",1335
9834,"Guidance Systems",1336
9836,"Consumer Electronics",1335
9838,"Superconductors",1335
9840,"Transmitter",1335
9842,"Miniature Electronics",1335
9844,"Small Arms",492
9846,"Planetary Vehicles",1336
9848,"Robotics",1336
9850,"Spirits",492
9852,"Tobacco",492
9899,"Ocular Filter - Basic",618
9941,"Memory Augmentation - Basic",619
9942,"Neural Boost - Basic",620
9943,"Cybernetic Subprocessor - Basic",621
9944,"Magnetic Field Stabilizer I",648
9945,"Magnetic Field Stabilizer I Blueprint",343
9947,"Standard Crash Booster",977
9950,"Standard Blue Pill Booster",977
9956,"Social Adaptation Chip - Basic",622
9957,"Eifyr and Co. 'Gunslinger' Motion Prediction MR-703",1499
10039,"Civilian Shield Booster",760
10040,"Civilian Shield Booster Blueprint",1552
10151,"Improved Crash Booster",977
10152,"Strong Crash Booster",977
10155,"Improved Blue Pill Booster",977
10156,"Strong Blue Pill Booster",977
10164,"Standard Sooth Sayer Booster",977
10165,"Improved Sooth Sayer Booster",977
10166,"Strong Sooth Sayer Booster",977
10188,"Basic Magnetic Field Stabilizer",648
10190,"Magnetic Field Stabilizer II",648
10204,"Zainou 'Deadeye' Sharpshooter ST-903",1501
10208,"Memory Augmentation - Standard",619
10209,"Memory Augmentation - Improved",619
10212,"Neural Boost - Standard",620
10213,"Neural Boost - Improved",620
10216,"Ocular Filter - Standard",618
10217,"Ocular Filter - Improved",618
10221,"Cybernetic Subprocessor - Standard",621
10222,"Cybernetic Subprocessor - Improved",621
10225,"Social Adaptation Chip - Standard",622
10226,"Social Adaptation Chip - Improved",622
10228,"Zainou 'Gnome' Shield Management SM-703",1481
10244,"Zainou 'Gypsy' Signature Analysis SA-703",1511
10246,"Mining Drone I",158
10247,"Mining Drone I Blueprint",358
10250,"Mining Drone II",158
10257,"Gallente Administrative Outpost Platform",1596
10258,"Minmatar Service Outpost Platform",1596
10260,"Amarr Factory Outpost Platform",1596
10629,"Rocket Launcher I",639
10630,"Rocket Launcher I Blueprint",340
10631,"Rocket Launcher II",639
10678,"125mm Railgun I",564
10679,"125mm Railgun I Blueprint",291
10680,"125mm Railgun II",564
10688,"125mm 'Scout' Accelerator Cannon",564
10690,"125mm Carbide Railgun I",564
10692,"125mm Compressed Coil Gun I",564
10694,"125mm Prototype Gauss Gun",564
10836,"Medium Shield Booster I",610
10837,"Medium Shield Booster I Blueprint",1552
10838,"Large Shield Booster I",611
10839,"Large Shield Booster I Blueprint",1552
10840,"X-Large Shield Booster I",612
10841,"X-Large Shield Booster I Blueprint",1552
10842,"X-Large Shield Booster II",612
10850,"Medium Shield Booster II",610
10858,"Large Shield Booster II",611
10866,"Medium Neutron Saturation Injector I",610
10868,"Medium Clarity Ward Booster I",610
10870,"Medium Converse Deflection Catalyzer",610
10872,"Medium C5-L Emergency Shield Overload I",610
10874,"Large Neutron Saturation Injector I",611
10876,"Large Clarity Ward Booster I",611
10878,"Large Converse Deflection Catalyzer",611
10880,"Large C5-L Emergency Shield Overload I",611
10882,"X-Large Neutron Saturation Injector I",612
10884,"X-Large Clarity Ward Booster I",612
10886,"X-Large Converse Deflection Catalyzer",612
10888,"X-Large C5-L Emergency Shield Overload I",612
10998,"Warp Core Stabilizer I",1088
11011,"Guardian-Vexor",1370
11014,"Command Processor I",1639
11017,"Skirmish Warfare Link - Interdiction Maneuvers I",1637
11052,"Information Warfare Link - Sensor Integrity I",1635
11069,"Criminal Dog Tag",492
11082,"Small Railgun Specialization",364
11083,"Small Beam Laser Specialization",364
11084,"Small Autocannon Specialization",364
11101,"Linear Flux Stabilizer I",648
11103,"Insulated Stabilizer Array I",648
11105,"Magnetic Vortex Stabilizer I",648
11107,"Gauss Field Balancer I",648
11109,"Linear Flux Stabilizer",648
11111,"Insulated Stabilizer Array",648
11113,"Magnetic Vortex Stabilizer",648
11115,"Gauss Field Balancer",648
11129,"Gallente Shuttle",395
11130,"Gallente Shuttle Blueprint",417
11132,"Minmatar Shuttle",394
11133,"Minmatar Shuttle Blueprint",418
11134,"Amarr Shuttle",393
11135,"Amarr Shuttle Blueprint",415
11172,"Helios",423
11173,"Helios Blueprint",428
11174,"Keres",1068
11176,"Crow",401
11177,"Crow Blueprint",411
11178,"Raptor",401
11179,"Raptor Blueprint",411
11182,"Cheetah",424
11183,"Cheetah Blueprint",429
11184,"Crusader",400
11185,"Crusader Blueprint",410
11186,"Malediction",400
11187,"Malediction Blueprint",410
11188,"Anathema",421
11189,"Anathema Blueprint",425
11190,"Sentinel",1066
11192,"Buzzard",422
11193,"Buzzard Blueprint",427
11194,"Kitsune",1067
11196,"Claw",403
11197,"Claw Blueprint",413
11198,"Stiletto",403
11199,"Stiletto Blueprint",413
11200,"Taranis",402
11201,"Taranis Blueprint",412
11202,"Ares",402
11203,"Ares Blueprint",412
11207,"Advanced Weapon Upgrades",364
11215,"Basic Energized EM Membrane",1684
11216,"Basic Energized EM Membrane Blueprint",1543
11217,"Energized EM Membrane I",1684
11218,"Energized EM Membrane I Blueprint",1543
11219,"Energized EM Membrane II",1684
11225,"Basic Energized Explosive Membrane",1682
11226,"Basic Energized Explosive Membrane Blueprint",1543
11227,"Energized Explosive Membrane I",1682
11228,"Energized Explosive Membrane I Blueprint",1543
11229,"Energized Explosive Membrane II",1682
11235,"Basic Energized Armor Layering Membrane",1687
11236,"Basic Energized Armor Layering Membrane Blueprint",1543
11237,"Energized Armor Layering Membrane I",1687
11238,"Energized Armor Layering Membrane I Blueprint",1543
11239,"Energized Armor Layering Membrane II",1687
11245,"Basic Energized Kinetic Membrane",1685
11246,"Basic Energized Kinetic Membrane Blueprint",1543
11247,"Energized Kinetic Membrane I",1685
11248,"Energized Kinetic Membrane I Blueprint",1543
11249,"Energized Kinetic Membrane II",1685
11255,"Basic Energized Thermic Membrane",1683
11256,"Basic Energized Thermic Membrane Blueprint",1543
11257,"Energized Thermic Membrane I",1683
11258,"Energized Thermic Membrane I Blueprint",1543
11259,"Energized Thermic Membrane II",1683
11265,"Basic Energized Adaptive Nano Membrane",1686
11266,"Basic Energized Adaptive Nano Membrane Blueprint",1543
11267,"Energized Adaptive Nano Membrane I",1686
11268,"Energized Adaptive Nano Membrane I Blueprint",1543
11269,"Energized Adaptive Nano Membrane II",1686
11277,"Armor Thermic Hardener I",1678
11278,"Armor Thermic Hardener I Blueprint",1540
11279,"1600mm Reinforced Steel Plates I",1676
11280,"1600mm Reinforced Steel Plates I Blueprint",1541
11283,"Cap Booster 150",139
11284,"Cap Booster 150 Blueprint",339
11285,"Cap Booster 200",139
11286,"Cap Booster 200 Blueprint",339
11287,"Cap Booster 400",139
11288,"Cap Booster 400 Blueprint",339
11289,"Cap Booster 800",139
11290,"Cap Booster 800 Blueprint",339
11291,"50mm Reinforced Steel Plates I",1671
11292,"50mm Reinforced Steel Plates I Blueprint",1541
11293,"100mm Reinforced Steel Plates I",1672
11294,"100mm Reinforced Steel Plates I Blueprint",1541
11295,"200mm Reinforced Steel Plates I",1673
11296,"200mm Reinforced Steel Plates I Blueprint",1541
11297,"400mm Reinforced Steel Plates I",1674
11298,"400mm Reinforced Steel Plates I Blueprint",1541
11299,"800mm Reinforced Steel Plates I",1675
11300,"800mm Reinforced Steel Plates I Blueprint",1541
11301,"Armor EM Hardener I",1681
11302,"Armor EM Hardener I Blueprint",1540
11303,"Armor Explosive Hardener I",1680
11304,"Armor Explosive Hardener I Blueprint",1540
11305,"Armor Kinetic Hardener I",1679
11306,"Armor Kinetic Hardener I Blueprint",1540
11307,"400mm Reinforced Titanium Plates I",1674
11309,"400mm Reinforced Rolled Tungsten Plates I",1674
11311,"400mm Reinforced Crystalline Carbonide Plates I",1674
11313,"400mm Reinforced Nanofiber Plates I",1674
11315,"800mm Reinforced Titanium Plates I",1675
11317,"800mm Reinforced Rolled Tungsten Plates I",1675
11319,"800mm Reinforced Crystalline Carbonide Plates I",1675
11321,"800mm Reinforced Nanofiber Plates I",1675
11323,"1600mm Reinforced Titanium Plates I",1676
11325,"1600mm Reinforced Rolled Tungsten Plates I",1676
11327,"1600mm Reinforced Crystalline Carbonide Plates I",1676
11329,"1600mm Reinforced Nanofiber Plates I",1676
11331,"50mm Reinforced Titanium Plates I",1671
11333,"50mm Reinforced Rolled Tungsten Plates I",1671
11335,"50mm Reinforced Crystalline Carbonide Plates I",1671
11337,"50mm Reinforced Nanofiber Plates I",1671
11339,"100mm Reinforced Titanium Plates I",1672
11341,"100mm Reinforced Rolled Tungsten Plates I",1672
11343,"100mm Reinforced Crystalline Carbonide Plates I",1672
11345,"100mm Reinforced Nanofiber Plates I",1672
11347,"200mm Reinforced Titanium Plates I",1673
11349,"200mm Reinforced Rolled Tungsten Plates I",1673
11351,"200mm Reinforced Crystalline Carbonide Plates I",1673
11353,"200mm Reinforced Nanofiber Plates I",1673
11355,"Small Remote Armor Repair System I",1059
11356,"Small Remote Armor Repair System I Blueprint",1539
11357,"Medium Remote Armor Repair System I",1058
11358,"Medium Remote Armor Repair System I Blueprint",1539
11359,"Large Remote Armor Repair System I",1057
11360,"Large Remote Armor Repair System I Blueprint",1539
11365,"Vengeance",433
11366,"Vengeance Blueprint",459
11370,"Prototype Cloaking Device I",675
11371,"Wolf",436
11372,"Wolf Blueprint",463
11377,"Nemesis",423
11378,"Nemesis Blueprint",428
11379,"Hawk",434
11380,"Hawk Blueprint",461
11381,"Harpy",434
11382,"Harpy Blueprint",461
11387,"Hyena",1069
11393,"Retribution",433
11394,"Retribution Blueprint",459
11395,"Deep Core Mining",369
11396,"Mercoxit",530
11399,"Morphite",18
11400,"Jaguar",436
11401,"Jaguar Blueprint",463
11433,"High Energy Physics",375
11441,"Plasma Physics",375
11442,"Nanite Engineering",375
11443,"Hydromagnetic Physics",375
11444,"Amarrian Starship Engineering",375
11445,"Minmatar Starship Engineering",375
11446,"Graviton Physics",375
11447,"Laser Physics",375
11448,"Electromagnetic Physics",375
11449,"Rocket Science",375
11450,"Gallentean Starship Engineering",375
11451,"Nuclear Physics",375
11452,"Mechanical Engineering",375
11453,"Electronic Engineering",375
11454,"Caldari Starship Engineering",375
11455,"Quantum Physics",375
11457,"R.Db - Viziam",398
11458,"R.Db - Khanid Innovation",398
11459,"R.Db - Carthum Conglomerate",398
11460,"R.Db - Thukker Mix",398
11461,"R.Db - Boundless Creations",398
11462,"R.Db - Core Complexion",398
11463,"R.Db - Ishukone",398
11464,"R.Db - Kaalakiota",398
11465,"R.Db - Roden Shipyards",398
11466,"R.Db - CreoDron",398
11467,"R.Db - Duvolle Labs",398
11475,"R.A.M.- Armor/Hull Tech",398
11476,"R.A.M.- Ammunition Tech",398
11478,"R.A.M.- Starship Tech",398
11481,"R.A.M.- Robotics",398
11482,"R.A.M.- Energy Tech",398
11483,"R.A.M.- Electronics",398
11484,"R.A.M.- Shield Tech",398
11485,"R.A.M.- Cybernetics",398
11486,"R.A.M.- Weapon Tech",398
11487,"Astronautic Engineering",375
11488,"Huge Secure Container",1651
11489,"Giant Secure Container",1651
11496,"Datacore - Defensive Subsystems Engineering",966
11529,"Molecular Engineering",375
11530,"Plasma Thruster",805
11531,"Ion Thruster",804
11532,"Fusion Thruster",802
11533,"Magpulse Thruster",803
11534,"Gravimetric Sensor Cluster",803
11535,"Magnetometric Sensor Cluster",804
11536,"Ladar Sensor Cluster",805
11537,"Radar Sensor Cluster",802
11538,"Nanomechanical Microprocessor",805
11539,"Nanoelectrical Microprocessor",802
11540,"Quantum Microprocessor",803
11541,"Photon Microprocessor",804
11542,"Fernite Carbide Composite Armor Plate",805
11543,"Tungsten Carbide Armor Plate",802
11544,"Titanium Diborite Armor Plate",803
11545,"Crystalline Carbonide Armor Plate",804
11547,"Fusion Reactor Unit",804
11548,"Nuclear Reactor Unit",805
11549,"Antimatter Reactor Unit",802
11550,"Graviton Reactor Unit",803
11551,"Electrolytic Capacitor Unit",805
11552,"Scalar Capacitor Unit",803
11553,"Oscillator Capacitor Unit",804
11554,"Tesseract Capacitor Unit",802
11555,"Deflection Shield Emitter",805
11556,"Pulse Shield Emitter",804
11557,"Linear Shield Emitter",802
11558,"Sustained Shield Emitter",803
11561,"Shield Boost Amplifier I",613
11562,"Shield Boost Amplifier I Blueprint",1552
11563,"Micro Auxiliary Power Core I",660
11564,"Micro Auxiliary Power Core I Blueprint",1559
11566,"Thermic Shield Compensation",368
11567,"Avatar",813
11568,"Avatar Blueprint",884
11569,"Armored Warfare Specialist",370
11572,"Skirmish Warfare Specialist",370
11574,"Wing Command",370
11577,"Improved Cloaking Device II",675
11578,"Covert Ops Cloaking Device II",675
11579,"Cloaking",367
11584,"Anchoring",365
11585,"Pax Amarria",492
11588,"Defunct Drone Sensor Module",20
11612,"Heat Sink I Blueprint",343
11613,"Warp Core Stabilizer I Blueprint",332
11614,"Tracking Disruptor I Blueprint",1574
11616,"Tracking Enhancer I Blueprint",343
11617,"Tracking Link I Blueprint",343
11619,"Co-Processor I Blueprint",1584
11620,"Sensor Booster I Blueprint",1581
11621,"Tracking Computer I Blueprint",343
11622,"ECCM - Gravimetric I Blueprint",1575
11623,"ECCM - Ladar I Blueprint",1575
11624,"ECCM - Magnetometric I Blueprint",1575
11625,"ECCM - Radar I Blueprint",1575
11626,"ECCM - Omni I Blueprint",1575
11628,"ECM - Ion Field Projector I Blueprint",1567
11629,"ECM - Multispectral Jammer I Blueprint",1567
11630,"ECM - Phase Inverter I Blueprint",1567
11631,"ECM - Spatial Destabilizer I Blueprint",1567
11632,"ECM - White Noise Generator I Blueprint",1567
11634,"Signal Amplifier I Blueprint",1585
11640,"Warp Core Stabilizer II",1088
11642,"Armor EM Hardener II",1681
11644,"Armor Kinetic Hardener II",1679
11646,"Armor Explosive Hardener II",1680
11648,"Armor Thermic Hardener II",1678
11688,"Particle Accelerator Unit",804
11689,"Laser Focusing Crystals",802
11690,"Superconductor Rails",803
11691,"Thermonuclear Trigger Unit",805
11692,"Nuclear Pulse Generator",805
11693,"Graviton Pulse Generator",803
11694,"EM Pulse Generator",802
11695,"Plasma Pulse Generator",804
11724,"Glossy Compound",759
11725,"Plush Compound",759
11732,"Sheen Compound",759
11733,"Motley Compound",759
11734,"Opulent Compound",759
11735,"Dark Compound",759
11736,"Lustering Alloy",759
11737,"Precious Alloy",759
11738,"Lucent Compound",759
11739,"Condensed Alloy",759
11740,"Gleaming Alloy",759
11741,"Crystal Compound",759
11746,"R.Db - Lai Dai",398
11770,"ECCM Projector I Blueprint",1577
11798,"Remote Sensor Booster I Blueprint",1580
11803,"Remote Sensor Dampener I Blueprint",1576
11820,"Gravimetric Backup Array I Blueprint",1583
11824,"LADAR Backup Array I Blueprint",1583
11828,"Magnetometric Backup Array I Blueprint",1583
11832,"Multi Sensor Backup Array I Blueprint",1583
11836,"RADAR Backup Array I Blueprint",1583
11855,"Protein Delicacies",492
11857,"R.Db - Roden Shipyards Blueprint",941
11859,"R.A.M.- Energy Tech Blueprint",941
11860,"R.A.M.- Cybernetics Blueprint",941
11870,"R.A.M.- Electronics Blueprint",941
11872,"R.A.M.- Ammunition Tech Blueprint",941
11873,"R.A.M.- Armor/Hull Tech Blueprint",941
11876,"R.Db - Boundless Creations Blueprint",941
11877,"R.Db - Core Complexion Blueprint",941
11878,"R.Db - CreoDron Blueprint",941
11879,"R.Db - Duvolle Labs Blueprint",941
11880,"R.Db - Carthum Conglomerate Blueprint",941
11881,"R.Db - Kaalakiota Blueprint",941
11882,"R.Db - Khanid Innovation Blueprint",941
11883,"R.Db - Thukker Mix Blueprint",941
11884,"R.Db - Viziam Blueprint",941
11885,"R.Db - Ishukone Blueprint",941
11886,"R.Db - Lai Dai Blueprint",941
11887,"R.A.M.- Robotics Blueprint",941
11889,"R.A.M.- Shield Tech Blueprint",941
11890,"R.A.M.- Starship Tech Blueprint",941
11891,"R.A.M.- Weapon Tech Blueprint",941
11936,"Apocalypse Imperial Issue",1620
